gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,costat,mkvaltq
014590,20130930,2013,3,INDL,C,D,STD,FCX,USD,2013Q3,2013Q3,A,34337.0400
014590,20131231,2013,4,INDL,C,D,STD,FCX,USD,2013Q4,2013Q4,A,39174.1200
014590,20140331,2014,1,INDL,C,D,STD,FCX,USD,2014Q1,2014Q1,A,34359.7300
014590,20140630,2014,2,INDL,C,D,STD,FCX,USD,2014Q2,2014Q2,A,37923.5000
014590,20140930,2014,3,INDL,C,D,STD,FCX,USD,2014Q3,2014Q3,A,33956.0000
014590,20141231,2014,4,INDL,C,D,STD,FCX,USD,2014Q4,2014Q4,A,24271.0400
014590,20150331,2015,1,INDL,C,D,STD,FCX,USD,2015Q1,2015Q1,A,19708.0000
014590,20150630,2015,2,INDL,C,D,STD,FCX,USD,2015Q2,2015Q2,A,19364.8000
014590,20150930,2015,3,INDL,C,D,STD,FCX,USD,2015Q3,2015Q3,A,11027.2200
014590,20151231,2015,4,INDL,C,D,STD,FCX,USD,2015Q4,2015Q4,A,8435.4200
014590,20160331,2016,1,INDL,C,D,STD,FCX,USD,2016Q1,2016Q1,A,12945.6800
014590,20160630,2016,2,INDL,C,D,STD,FCX,USD,2016Q2,2016Q2,A,14682.5200
014590,20160930,2016,3,INDL,C,D,STD,FCX,USD,2016Q3,2016Q3,A,14791.3200
014590,20161231,2016,4,INDL,C,D,STD,FCX,USD,2016Q4,2016Q4,A,19059.5500
014590,20170331,2017,1,INDL,C,D,STD,FCX,USD,2017Q1,2017Q1,A,19331.9200
014590,20170630,2017,2,INDL,C,D,STD,FCX,USD,2017Q2,2017Q2,A,17378.4700
014590,20170930,2017,3,INDL,C,D,STD,FCX,USD,2017Q3,2017Q3,A,20329.9200
014590,20171231,2017,4,INDL,C,D,STD,FCX,USD,2017Q4,2017Q4,A,27454.0800
014590,20180331,2018,1,INDL,C,D,STD,FCX,USD,2018Q1,2018Q1,A,25458.9300
014590,20180630,2018,2,INDL,C,D,STD,FCX,USD,2018Q2,2018Q2,A,25009.7400
014590,20180930,2018,3,INDL,C,D,STD,FCX,USD,2018Q3,2018Q3,A,20170.0800
014590,20181231,2018,4,INDL,C,D,STD,FCX,USD,2018Q4,2018Q4,A,14939.1900
014590,20190331,2019,1,INDL,C,D,STD,FCX,USD,2019Q1,2019Q1,A,18703.3900
014590,20190630,2019,2,INDL,C,D,STD,FCX,USD,2019Q2,2019Q2,A,16846.1100
014590,20190930,2019,3,INDL,C,D,STD,FCX,USD,2019Q3,2019Q3,A,13886.0700
014590,20191231,2019,4,INDL,C,D,STD,FCX,USD,2019Q4,2019Q4,A,19037.1200
014590,20200331,2020,1,INDL,C,D,STD,FCX,USD,2020Q1,2020Q1,A,9801.0000
014590,20200630,2020,2,INDL,C,D,STD,FCX,USD,2020Q2,2020Q2,A,16799.6400
014590,20200930,2020,3,INDL,C,D,STD,FCX,USD,2020Q3,2020Q3,A,22724.9200
014824,20100331,2010,1,INDL,C,D,STD,CINF,USD,2010Q1,2010Q1,A,4712.3300
014824,20100630,2010,2,INDL,C,D,STD,CINF,USD,2010Q2,2010Q2,A,4216.8100
014824,20100930,2010,3,INDL,C,D,STD,CINF,USD,2010Q3,2010Q3,A,4697.6600
014824,20101231,2010,4,INDL,C,D,STD,CINF,USD,2010Q4,2010Q4,A,5133.7800
014824,20110331,2011,1,INDL,C,D,STD,CINF,USD,2011Q1,2011Q1,A,5344.7700
014824,20110630,2011,2,INDL,C,D,STD,CINF,USD,2011Q2,2011Q2,A,4756.3400
014824,20110930,2011,3,INDL,C,D,STD,CINF,USD,2011Q3,2011Q3,A,4265.4600
014824,20111231,2011,4,INDL,C,D,STD,CINF,USD,2011Q4,2011Q4,A,4934.5200
014824,20120331,2012,1,INDL,C,D,STD,CINF,USD,2012Q1,2012Q1,A,5590.6200
014824,20120630,2012,2,INDL,C,D,STD,CINF,USD,2012Q2,2012Q2,A,6205.4100
014824,20120930,2012,3,INDL,C,D,STD,CINF,USD,2012Q3,2012Q3,A,6172.8100
014824,20121231,2012,4,INDL,C,D,STD,CINF,USD,2012Q4,2012Q4,A,6383.0800
014824,20130331,2013,1,INDL,C,D,STD,CINF,USD,2013Q1,2013Q1,A,7696.8600
014824,20130630,2013,2,INDL,C,D,STD,CINF,USD,2013Q2,2013Q2,A,7530.8800
014824,20130930,2013,3,INDL,C,D,STD,CINF,USD,2013Q3,2013Q3,A,7734.2400
014824,20131231,2013,4,INDL,C,D,STD,CINF,USD,2013Q4,2013Q4,A,8536.3100
014824,20140331,2014,1,INDL,C,D,STD,CINF,USD,2014Q1,2014Q1,A,7931.5800
014824,20140630,2014,2,INDL,C,D,STD,CINF,USD,2014Q2,2014Q2,A,7878.5600
014824,20140930,2014,3,INDL,C,D,STD,CINF,USD,2014Q3,2014Q3,A,7669.1500
014824,20141231,2014,4,INDL,C,D,STD,CINF,USD,2014Q4,2014Q4,A,8484.5710
014824,20150331,2015,1,INDL,C,D,STD,CINF,USD,2015Q1,2015Q1,A,8753.9040
014824,20150630,2015,2,INDL,C,D,STD,CINF,USD,2015Q2,2015Q2,A,8229.5200
014824,20150930,2015,3,INDL,C,D,STD,CINF,USD,2015Q3,2015Q3,A,8812.4400
014824,20151231,2015,4,INDL,C,D,STD,CINF,USD,2015Q4,2015Q4,A,9700.5665
014824,20160331,2016,1,INDL,C,D,STD,CINF,USD,2016Q1,2016Q1,A,10745.1840
014824,20160630,2016,2,INDL,C,D,STD,CINF,USD,2016Q2,2016Q2,A,12319.4050
014824,20160930,2016,3,INDL,C,D,STD,CINF,USD,2016Q3,2016Q3,A,12421.6740
014824,20161231,2016,4,INDL,C,D,STD,CINF,USD,2016Q4,2016Q4,A,12452.3153
014824,20170331,2017,1,INDL,C,D,STD,CINF,USD,2017Q1,2017Q1,A,11895.6420
014824,20170630,2017,2,INDL,C,D,STD,CINF,USD,2017Q2,2017Q2,A,11874.5550
014824,20170930,2017,3,INDL,C,D,STD,CINF,USD,2017Q3,2017Q3,A,12557.4800
014824,20171231,2017,4,INDL,C,D,STD,CINF,USD,2017Q4,2017Q4,A,12287.5080
014824,20180331,2018,1,INDL,C,D,STD,CINF,USD,2018Q1,2018Q1,A,12186.0660
014824,20180630,2018,2,INDL,C,D,STD,CINF,USD,2018Q2,2018Q2,A,10871.4360
014824,20180930,2018,3,INDL,C,D,STD,CINF,USD,2018Q3,2018Q3,A,12496.9870
014824,20181231,2018,4,INDL,C,D,STD,CINF,USD,2018Q4,2018Q4,A,12607.3051
014824,20190331,2019,1,INDL,C,D,STD,CINF,USD,2019Q1,2019Q1,A,14018.8800
014824,20190630,2019,2,INDL,C,D,STD,CINF,USD,2019Q2,2019Q2,A,16929.3110
014824,20190930,2019,3,INDL,C,D,STD,CINF,USD,2019Q3,2019Q3,A,19063.8780
014824,20191231,2019,4,INDL,C,D,STD,CINF,USD,2019Q4,2019Q4,A,17130.8277
014824,20200331,2020,1,INDL,C,D,STD,CINF,USD,2020Q1,2020Q1,A,12132.3600
014824,20200630,2020,2,INDL,C,D,STD,CINF,USD,2020Q2,2020Q2,A,10296.0240
014824,20200930,2020,3,INDL,C,D,STD,CINF,USD,2020Q3,2020Q3,A,12537.5760
014934,20100331,2010,1,INDL,C,D,STD,DVN,USD,2010Q1,2010Q1,A,28787.3240
014934,20100630,2010,2,INDL,C,D,STD,DVN,USD,2010Q2,2010Q2,A,26762.1560
014934,20100930,2010,3,INDL,C,D,STD,DVN,USD,2010Q3,2010Q3,A,27974.1540
014934,20101231,2010,4,INDL,C,D,STD,DVN,USD,2010Q4,2010Q4,A,33877.0650
014934,20110331,2011,1,INDL,C,D,STD,DVN,USD,2011Q1,2011Q1,A,38993.0730
014934,20110630,2011,2,INDL,C,D,STD,DVN,USD,2011Q2,2011Q2,A,32942.5800
014934,20110930,2011,3,INDL,C,D,STD,DVN,USD,2011Q3,2011Q3,A,22575.1680
014934,20111231,2011,4,INDL,C,D,STD,DVN,USD,2011Q4,2011Q4,A,25054.2000
014934,20120331,2012,1,INDL,C,D,STD,DVN,USD,2012Q1,2012Q1,A,28760.9280
014934,20120630,2012,2,INDL,C,D,STD,DVN,USD,2012Q2,2012Q2,A,23456.9550
014934,20120930,2012,3,INDL,C,D,STD,DVN,USD,2012Q3,2012Q3,A,24502.5000
014934,20121231,2012,4,INDL,C,D,STD,DVN,USD,2012Q4,2012Q4,A,21128.2400
014934,20130331,2013,1,INDL,C,D,STD,DVN,USD,2013Q1,2013Q1,A,22906.5200
014934,20130630,2013,2,INDL,C,D,STD,DVN,USD,2013Q2,2013Q2,A,21063.2800
014934,20130930,2013,3,INDL,C,D,STD,DVN,USD,2013Q3,2013Q3,A,23450.5600
014934,20131231,2013,4,INDL,C,D,STD,DVN,USD,2013Q4,2013Q4,A,25119.2200
014934,20140331,2014,1,INDL,C,D,STD,DVN,USD,2014Q1,2014Q1,A,27307.4400
014934,20140630,2014,2,INDL,C,D,STD,DVN,USD,2014Q2,2014Q2,A,32474.6000
014934,20140930,2014,3,INDL,C,D,STD,DVN,USD,2014Q3,2014Q3,A,27885.6200
014934,20141231,2014,4,INDL,C,D,STD,DVN,USD,2014Q4,2014Q4,A,25034.8900
014934,20150331,2015,1,INDL,C,D,STD,DVN,USD,2015Q1,2015Q1,A,24787.4100
014934,20150630,2015,2,INDL,C,D,STD,DVN,USD,2015Q2,2015Q2,A,24450.3900
014934,20150930,2015,3,INDL,C,D,STD,DVN,USD,2015Q3,2015Q3,A,15243.9900
014934,20151231,2015,4,INDL,C,D,STD,DVN,USD,2015Q4,2015Q4,A,13376.0000
014934,20160331,2016,1,INDL,C,D,STD,DVN,USD,2016Q1,2016Q1,A,14378.5600
014934,20160630,2016,2,INDL,C,D,STD,DVN,USD,2016Q2,2016Q2,A,18995.0000
014934,20160930,2016,3,INDL,C,D,STD,DVN,USD,2016Q3,2016Q3,A,23113.6400
014934,20161231,2016,4,INDL,C,D,STD,DVN,USD,2016Q4,2016Q4,A,23885.4100
014934,20170331,2017,1,INDL,C,D,STD,DVN,USD,2017Q1,2017Q1,A,21944.7200
014934,20170630,2017,2,INDL,C,D,STD,DVN,USD,2017Q2,2017Q2,A,16816.2200
014934,20170930,2017,3,INDL,C,D,STD,DVN,USD,2017Q3,2017Q3,A,19272.7500
014934,20171231,2017,4,INDL,C,D,STD,DVN,USD,2017Q4,2017Q4,A,21735.0000
014934,20180331,2018,1,INDL,C,D,STD,DVN,USD,2018Q1,2018Q1,A,16708.8240
014934,20180630,2018,2,INDL,C,D,STD,DVN,USD,2018Q2,2018Q2,A,22617.4200
014934,20180930,2018,3,INDL,C,D,STD,DVN,USD,2018Q3,2018Q3,A,18895.6140
014934,20181231,2018,4,INDL,C,D,STD,DVN,USD,2018Q4,2018Q4,A,10143.0000
014934,20190331,2019,1,INDL,C,D,STD,DVN,USD,2019Q1,2019Q1,A,13160.5200
014934,20190630,2019,2,INDL,C,D,STD,DVN,USD,2019Q2,2019Q2,A,11693.2000
014934,20190930,2019,3,INDL,C,D,STD,DVN,USD,2019Q3,2019Q3,A,9311.2200
014934,20191231,2019,4,INDL,C,D,STD,DVN,USD,2019Q4,2019Q4,A,9920.5400
014934,20200331,2020,1,INDL,C,D,STD,DVN,USD,2020Q1,2020Q1,A,2646.5300
014934,20200630,2020,2,INDL,C,D,STD,DVN,USD,2020Q2,2020Q2,A,4343.2200
014934,20200930,2020,3,INDL,C,D,STD,DVN,USD,2020Q3,2020Q3,A,3623.1800
014960,20100331,2010,1,INDL,C,D,STD,LH,USD,2010Q1,2010Q1,A,7888.9820
014960,20100630,2010,2,INDL,C,D,STD,LH,USD,2010Q2,2010Q2,A,7768.5850
014960,20100930,2010,3,INDL,C,D,STD,LH,USD,2010Q3,2010Q3,A,7976.3310
014960,20101231,2010,4,INDL,C,D,STD,LH,USD,2010Q4,2010Q4,A,9003.0080
014960,20110331,2011,1,INDL,C,D,STD,LH,USD,2011Q1,2011Q1,A,9231.4260
014960,20110630,2011,2,INDL,C,D,STD,LH,USD,2011Q2,2011Q2,A,9814.5060
014960,20110930,2011,3,INDL,C,D,STD,LH,USD,2011Q3,2011Q3,A,7881.2850
014960,20111231,2011,4,INDL,C,D,STD,LH,USD,2011Q4,2011Q4,A,8407.8660
014960,20120331,2012,1,INDL,C,D,STD,LH,USD,2012Q1,2012Q1,A,8888.5340
014960,20120630,2012,2,INDL,C,D,STD,LH,USD,2012Q2,2012Q2,A,8872.0380
014960,20120930,2012,3,INDL,C,D,STD,LH,USD,2012Q3,2012Q3,A,8775.4030
014960,20121231,2012,4,INDL,C,D,STD,LH,USD,2012Q4,2012Q4,A,8098.9700
014960,20130331,2013,1,INDL,C,D,STD,LH,USD,2013Q1,2013Q1,A,8370.5600
014960,20130630,2013,2,INDL,C,D,STD,LH,USD,2013Q2,2013Q2,A,9059.0500
014960,20130930,2013,3,INDL,C,D,STD,LH,USD,2013Q3,2013Q3,A,8704.4920
014960,20131231,2013,4,INDL,C,D,STD,LH,USD,2013Q4,2013Q4,A,7830.4090
014960,20140331,2014,1,INDL,C,D,STD,LH,USD,2014Q1,2014Q1,A,8328.2080
014960,20140630,2014,2,INDL,C,D,STD,LH,USD,2014Q2,2014Q2,A,8693.7600
014960,20140930,2014,3,INDL,C,D,STD,LH,USD,2014Q3,2014Q3,A,8638.5750
014960,20141231,2014,4,INDL,C,D,STD,LH,USD,2014Q4,2014Q4,A,9128.3400
014960,20150331,2015,1,INDL,C,D,STD,LH,USD,2015Q1,2015Q1,A,12672.0450
014960,20150630,2015,2,INDL,C,D,STD,LH,USD,2015Q2,2015Q2,A,12218.9760
014960,20150930,2015,3,INDL,C,D,STD,LH,USD,2015Q3,2015Q3,A,10977.1640
014960,20151231,2015,4,INDL,C,D,STD,LH,USD,2015Q4,2015Q4,A,12524.7320
014960,20160331,2016,1,INDL,C,D,STD,LH,USD,2016Q1,2016Q1,A,11958.9730
014960,20160630,2016,2,INDL,C,D,STD,LH,USD,2016Q2,2016Q2,A,13313.5940
014960,20160930,2016,3,INDL,C,D,STD,LH,USD,2016Q3,2016Q3,A,14132.9440
014960,20161231,2016,4,INDL,C,D,STD,LH,USD,2016Q4,2016Q4,A,13184.6260
014960,20170331,2017,1,INDL,C,D,STD,LH,USD,2017Q1,2017Q1,A,14720.0220
014960,20170630,2017,2,INDL,C,D,STD,LH,USD,2017Q2,2017Q2,A,15722.2800
014960,20170930,2017,3,INDL,C,D,STD,LH,USD,2017Q3,2017Q3,A,15414.0370
014960,20171231,2017,4,INDL,C,D,STD,LH,USD,2017Q4,2017Q4,A,16254.0690
014960,20180331,2018,1,INDL,C,D,STD,LH,USD,2018Q1,2018Q1,A,16514.6750
014960,20180630,2018,2,INDL,C,D,STD,LH,USD,2018Q2,2018Q2,A,18312.0600
014960,20180930,2018,3,INDL,C,D,STD,LH,USD,2018Q3,2018Q3,A,17611.1520
014960,20181231,2018,4,INDL,C,D,STD,LH,USD,2018Q4,2018Q4,A,12497.0040
014960,20190331,2019,1,INDL,C,D,STD,LH,USD,2019Q1,2019Q1,A,15099.1260
014960,20190630,2019,2,INDL,C,D,STD,LH,USD,2019Q2,2019Q2,A,16909.6200
014960,20190930,2019,3,INDL,C,D,STD,LH,USD,2019Q3,2019Q3,A,16363.2000
014960,20191231,2019,4,INDL,C,D,STD,LH,USD,2019Q4,2019Q4,A,16443.3240
014960,20200331,2020,1,INDL,C,D,STD,LH,USD,2020Q1,2020Q1,A,12272.4690
014960,20200630,2020,2,INDL,C,D,STD,LH,USD,2020Q2,2020Q2,A,16162.5030
014960,20200930,2020,3,INDL,C,D,STD,LH,USD,2020Q3,2020Q3,A,18337.4980
015247,20100331,2010,1,INDL,C,D,STD,VLO,USD,2010Q1,2010Q1,A,11134.1051
015247,20100630,2010,2,INDL,C,D,STD,VLO,USD,2010Q2,2010Q2,A,10181.2289
015247,20100930,2010,3,INDL,C,D,STD,VLO,USD,2010Q3,2010Q3,A,9916.4208
015247,20101231,2010,4,INDL,C,D,STD,VLO,USD,2010Q4,2010Q4,A,13141.1306
015247,20110331,2011,1,INDL,C,D,STD,VLO,USD,2011Q1,2011Q1,A,16997.5193
015247,20110630,2011,2,INDL,C,D,STD,VLO,USD,2011Q2,2011Q2,A,14594.4099
015247,20110930,2011,3,INDL,C,D,STD,VLO,USD,2011Q3,2011Q3,A,9932.7259
015247,20111231,2011,4,INDL,C,D,STD,VLO,USD,2011Q4,2011Q4,A,11720.9137
015247,20120331,2012,1,INDL,C,D,STD,VLO,USD,2012Q1,2012Q1,A,14250.1915
015247,20120630,2012,2,INDL,C,D,STD,VLO,USD,2012Q2,2012Q2,A,13316.2134
015247,20120930,2012,3,INDL,C,D,STD,VLO,USD,2012Q3,2012Q3,A,17533.8346
015247,20121231,2012,4,INDL,C,D,STD,VLO,USD,2012Q4,2012Q4,A,18837.4814
015247,20130331,2013,1,INDL,C,D,STD,VLO,USD,2013Q1,2013Q1,A,24930.0212
015247,20130630,2013,2,INDL,C,D,STD,VLO,USD,2013Q2,2013Q2,A,18848.4345
015247,20130930,2013,3,INDL,C,D,STD,VLO,USD,2013Q3,2013Q3,A,18496.4938
015247,20131231,2013,4,INDL,C,D,STD,VLO,USD,2013Q4,2013Q4,A,26992.7280
015247,20140331,2014,1,INDL,C,D,STD,VLO,USD,2014Q1,2014Q1,A,28324.6020
015247,20140630,2014,2,INDL,C,D,STD,VLO,USD,2014Q2,2014Q2,A,26549.0922
015247,20140930,2014,3,INDL,C,D,STD,VLO,USD,2014Q3,2014Q3,A,24205.8729
015247,20141231,2014,4,INDL,C,D,STD,VLO,USD,2014Q4,2014Q4,A,25457.8005
015247,20150331,2015,1,INDL,C,D,STD,VLO,USD,2015Q1,2015Q1,A,32466.3675
015247,20150630,2015,2,INDL,C,D,STD,VLO,USD,2015Q2,2015Q2,A,31282.7224
015247,20150930,2015,3,INDL,C,D,STD,VLO,USD,2015Q3,2015Q3,A,29029.6823
015247,20151231,2015,4,INDL,C,D,STD,VLO,USD,2015Q4,2015Q4,A,33448.6584
015247,20160331,2016,1,INDL,C,D,STD,VLO,USD,2016Q1,2016Q1,A,30132.3306
015247,20160630,2016,2,INDL,C,D,STD,VLO,USD,2016Q2,2016Q2,A,23577.6060
015247,20160930,2016,3,INDL,C,D,STD,VLO,USD,2016Q3,2016Q3,A,24013.5050
015247,20161231,2016,4,INDL,C,D,STD,VLO,USD,2016Q4,2016Q4,A,30846.6166
015247,20170331,2017,1,INDL,C,D,STD,VLO,USD,2017Q1,2017Q1,A,29642.4353
015247,20170630,2017,2,INDL,C,D,STD,VLO,USD,2017Q2,2017Q2,A,29817.5224
015247,20170930,2017,3,INDL,C,D,STD,VLO,USD,2017Q3,2017Q3,A,33692.8013
015247,20171231,2017,4,INDL,C,D,STD,VLO,USD,2017Q4,2017Q4,A,39879.5652
015247,20180331,2018,1,INDL,C,D,STD,VLO,USD,2018Q1,2018Q1,A,39977.1906
015247,20180630,2018,2,INDL,C,D,STD,VLO,USD,2018Q2,2018Q2,A,47482.1211
015247,20180930,2018,3,INDL,C,D,STD,VLO,USD,2018Q3,2018Q3,A,48303.4825
015247,20181231,2018,4,INDL,C,D,STD,VLO,USD,2018Q4,2018Q4,A,31307.2471
015247,20190331,2019,1,INDL,C,D,STD,VLO,USD,2019Q1,2019Q1,A,35393.4512
015247,20190630,2019,2,INDL,C,D,STD,VLO,USD,2019Q2,2019Q2,A,35494.5909
015247,20190930,2019,3,INDL,C,D,STD,VLO,USD,2019Q3,2019Q3,A,35017.4444
015247,20191231,2019,4,INDL,C,D,STD,VLO,USD,2019Q4,2019Q4,A,38330.1958
015247,20200331,2020,1,INDL,C,D,STD,VLO,USD,2020Q1,2020Q1,A,18565.4851
015247,20200630,2020,2,INDL,C,D,STD,VLO,USD,2020Q2,2020Q2,A,23984.0903
015247,20200930,2020,3,INDL,C,D,STD,VLO,USD,2020Q3,2020Q3,A,17664.9863
015520,20100131,2009,4,INDL,C,D,STD,SIG,USD,2009Q4,2009Q4,A,2339.2800
015520,20100430,2010,1,INDL,C,D,STD,SIG,USD,2010Q1,2010Q1,A,2738.5425
015520,20100731,2010,2,INDL,C,D,STD,SIG,USD,2010Q2,2010Q2,A,2550.7531
015520,20101031,2010,3,INDL,C,D,STD,SIG,USD,2010Q3,2010Q3,A,3014.9260
015520,20110131,2010,4,INDL,C,D,STD,SIG,USD,2010Q4,2010Q4,A,3661.7760
015520,20110430,2011,1,INDL,C,D,STD,SIG,USD,2011Q1,2011Q1,A,3771.2500
015520,20110731,2011,2,INDL,C,D,STD,SIG,USD,2011Q2,2011Q2,A,3722.7960
015520,20111031,2011,3,INDL,C,D,STD,SIG,USD,2011Q3,2011Q3,A,3746.2590
015520,20120131,2011,4,INDL,C,D,STD,SIG,USD,2011Q4,2011Q4,A,3960.9020
015520,20120430,2012,1,INDL,C,D,STD,SIG,USD,2012Q1,2012Q1,A,4164.9580
015520,20120731,2012,2,INDL,C,D,STD,SIG,USD,2012Q2,2012Q2,A,3553.1280
015520,20121031,2012,3,INDL,C,D,STD,SIG,USD,2012Q3,2012Q3,A,4192.5600
015520,20130131,2012,4,INDL,C,D,STD,SIG,USD,2012Q4,2012Q4,A,5094.0120
015520,20130430,2013,1,INDL,C,D,STD,SIG,USD,2013Q1,2013Q1,A,5560.2570
015520,20130731,2013,2,INDL,C,D,STD,SIG,USD,2013Q2,2013Q2,A,5885.3550
015520,20131031,2013,3,INDL,C,D,STD,SIG,USD,2013Q3,2013Q3,A,5995.1980
015520,20140131,2013,4,INDL,C,D,STD,SIG,USD,2013Q4,2013Q4,A,6379.9100
015520,20140430,2014,1,INDL,C,D,STD,SIG,USD,2014Q1,2014Q1,A,8125.8640
015520,20140731,2014,2,INDL,C,D,STD,SIG,USD,2014Q2,2014Q2,A,8163.5580
015520,20141031,2014,3,INDL,C,D,STD,SIG,USD,2014Q3,2014Q3,A,9624.8020
015520,20150131,2014,4,INDL,C,D,STD,SIG,USD,2014Q4,2014Q4,A,9725.1330
015520,20150430,2015,1,INDL,C,D,STD,SIG,USD,2015Q1,2015Q1,A,10757.2260
015520,20150731,2015,2,INDL,C,D,STD,SIG,USD,2015Q2,2015Q2,A,9661.2340
015520,20151031,2015,3,INDL,C,D,STD,SIG,USD,2015Q3,2015Q3,A,11999.7300
015520,20160131,2015,4,INDL,C,D,STD,SIG,USD,2015Q4,2015Q4,A,9210.4000
015520,20160430,2016,1,INDL,C,D,STD,SIG,USD,2016Q1,2016Q1,A,8511.1040
015520,20160731,2016,2,INDL,C,D,STD,SIG,USD,2016Q2,2016Q2,A,6645.9960
015520,20161031,2016,3,INDL,C,D,STD,SIG,USD,2016Q3,2016Q3,A,5655.6960
015520,20170131,2016,4,INDL,C,D,STD,SIG,USD,2016Q4,2016Q4,A,5304.8610
015520,20170430,2017,1,INDL,C,D,STD,SIG,USD,2017Q1,2017Q1,A,4503.4560
015520,20170731,2017,2,INDL,C,D,STD,SIG,USD,2017Q2,2017Q2,A,3687.9480
015520,20171031,2017,3,INDL,C,D,STD,SIG,USD,2017Q3,2017Q3,A,3960.4280
015520,20180131,2017,4,INDL,C,D,STD,SIG,USD,2017Q4,2017Q4,A,3200.4500
015520,20180430,2018,1,INDL,C,D,STD,SIG,USD,2018Q1,2018Q1,A,2301.6960
015520,20180731,2018,2,INDL,C,D,STD,SIG,USD,2018Q2,2018Q2,A,2996.7060
015520,20181031,2018,3,INDL,C,D,STD,SIG,USD,2018Q3,2018Q3,A,2908.9950
015520,20190131,2018,4,INDL,C,D,STD,SIG,USD,2018Q4,2018Q4,A,1264.2840
015520,20190430,2019,1,INDL,C,D,STD,SIG,USD,2019Q1,2019Q1,A,1209.9960
015520,20190731,2019,2,INDL,C,D,STD,SIG,USD,2019Q2,2019Q2,A,948.7220
015520,20191031,2019,3,INDL,C,D,STD,SIG,USD,2019Q3,2019Q3,A,838.8920
015520,20200131,2019,4,INDL,C,D,STD,SIG,USD,2019Q4,2019Q4,A,1271.4130
015520,20200430,2020,1,INDL,C,D,STD,SIG,USD,2020Q1,2020Q1,A,526.1380
015520,20200731,2020,2,INDL,C,D,STD,SIG,USD,2020Q2,2020Q2,A,561.7020
016101,20100331,2010,1,INDL,C,D,STD,ABBV,USD,2010Q1,2010Q1,A,
016101,20100630,2010,2,INDL,C,D,STD,ABBV,USD,2010Q2,2010Q2,A,
016101,20100930,2010,3,INDL,C,D,STD,ABBV,USD,2010Q3,2010Q3,A,
016101,20101231,2010,4,INDL,C,D,STD,ABBV,USD,2010Q4,2010Q4,A,
016101,20110331,2011,1,INDL,C,D,STD,ABBV,USD,2011Q1,2011Q1,A,
016101,20110630,2011,2,INDL,C,D,STD,ABBV,USD,2011Q2,2011Q2,A,
016101,20110930,2011,3,INDL,C,D,STD,ABBV,USD,2011Q3,2011Q3,A,
016101,20111231,2011,4,INDL,C,D,STD,ABBV,USD,2011Q4,2011Q4,A,
016101,20120331,2012,1,INDL,C,D,STD,ABBV,USD,2012Q1,2012Q1,A,
016101,20120630,2012,2,INDL,C,D,STD,ABBV,USD,2012Q2,2012Q2,A,
016101,20120930,2012,3,INDL,C,D,STD,ABBV,USD,2012Q3,2012Q3,A,
016101,20121231,2012,4,INDL,C,D,STD,ABBV,USD,2012Q4,2012Q4,A,
016101,20130331,2013,1,INDL,C,D,STD,ABBV,USD,2013Q1,2013Q1,A,64584.4686
016101,20130630,2013,2,INDL,C,D,STD,ABBV,USD,2013Q2,2013Q2,A,65541.6349
016101,20130930,2013,3,INDL,C,D,STD,ABBV,USD,2013Q3,2013Q3,A,71020.5943
016101,20131231,2013,4,INDL,C,D,STD,ABBV,USD,2013Q4,2013Q4,A,83828.5344
016101,20140331,2014,1,INDL,C,D,STD,ABBV,USD,2014Q1,2014Q1,A,81729.4438
016101,20140630,2014,2,INDL,C,D,STD,ABBV,USD,2014Q2,2014Q2,A,89835.4916
016101,20140930,2014,3,INDL,C,D,STD,ABBV,USD,2014Q3,2014Q3,A,92027.0442
016101,20141231,2014,4,INDL,C,D,STD,ABBV,USD,2014Q4,2014Q4,A,104140.4962
016101,20150331,2015,1,INDL,C,D,STD,ABBV,USD,2015Q1,2015Q1,A,93258.6690
016101,20150630,2015,2,INDL,C,D,STD,ABBV,USD,2015Q2,2015Q2,A,111217.9944
016101,20150930,2015,3,INDL,C,D,STD,ABBV,USD,2015Q3,2015Q3,A,88946.5843
016101,20151231,2015,4,INDL,C,D,STD,ABBV,USD,2015Q4,2015Q4,A,95370.0613
016101,20160331,2016,1,INDL,C,D,STD,ABBV,USD,2016Q1,2016Q1,A,92383.5461
016101,20160630,2016,2,INDL,C,D,STD,ABBV,USD,2016Q2,2016Q2,A,100823.0352
016101,20160930,2016,3,INDL,C,D,STD,ABBV,USD,2016Q3,2016Q3,A,102482.9476
016101,20161231,2016,4,INDL,C,D,STD,ABBV,USD,2016Q4,2016Q4,A,99723.1641
016101,20170331,2017,1,INDL,C,D,STD,ABBV,USD,2017Q1,2017Q1,A,103693.4086
016101,20170630,2017,2,INDL,C,D,STD,ABBV,USD,2017Q2,2017Q2,A,115560.7097
016101,20170930,2017,3,INDL,C,D,STD,ABBV,USD,2017Q3,2017Q3,A,141831.4898
016101,20171231,2017,4,INDL,C,D,STD,ABBV,USD,2017Q4,2017Q4,A,153974.9890
016101,20180331,2018,1,INDL,C,D,STD,ABBV,USD,2018Q1,2018Q1,A,150187.7805
016101,20180630,2018,2,INDL,C,D,STD,ABBV,USD,2018Q2,2018Q2,A,140283.9592
016101,20180930,2018,3,INDL,C,D,STD,ABBV,USD,2018Q3,2018Q3,A,142263.4528
016101,20181231,2018,4,INDL,C,D,STD,ABBV,USD,2018Q4,2018Q4,A,136332.7846
